ticker,company_name,sector,year,observation_status,analysis_status,model_name,prompt_version,input_text_sha256,prompt_sha256,response_sha256,input_excerpt,llm_response,annotation_quality_flag
JNJ,Johnson & Johnson,Healthcare,2020,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,5ea4668f4a62c3794996b0766978f6606c38b59fad4a02d6d47555a989e8c51a,d4f577d10ba64c4bf7fb53a1ccfa81f1e96f673410441a8a9cb29580ad573e2c,bec23c2b968cdbbaafd3453f43cf7654c6c4a69dc4e8e3c44e9de28de7d9bde6,"ions for COVID-19 Learn More Share About Johnson & Johnson t Johnson & Johnson, we believe good health is the foundation of vibrant lives, thriving communities and forward progress. That’s why for more than 130 years, we have aimed to keep people well at every age and every stage of life. Today, as the world’s largest and most broadly based healthcare company, we are committed to using our reach and size for good. We strive to improve access and affordability, create healthier communities, and put a healthy mind, body and environment within reach of everyone, everywhere. Every day, our more than 130,000 employees across the world are blending heart, science and ingenuity to profoundly change the trajectory of health for humanity. Our Heritage: 130 Years of Caring The Values That Guide Our Decision-Making Are Spelled Out in Our Credo The Values That Guide Our Decision-Making Are Spelled Out in Our Credo Tell Me More J&J Our Story We’ve been caring for people for more than 130 years. Learn more about the history of our company and our people. Read More Our Leaders & Leadership Approach Management Team Board of Directors Corporate Governance Our Commitment to Our People Diversity Is a Core Part of Our Culture Diversity Is a Core Part of Our Culture Learn More We’ve Championed Women at Work, at Home and Across the World—Since 1886 We’ve Championed Women at Work, at Home and Across the World—Since 1886 Learn About Our Efforts Our Commitment to Innovation We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions Innovation at J&J Stories of Innovation 6 Next Gen Healthcare Innovations Designed to Boost Your Mind, Body and Soul The Johnson & Johnson Under 40 to Watch List: 6 Young Tra","Themes: Health, Innovation, Diversity, Community, Commitment  
Tone: Positive, inspirational, focused on progress and responsibility  
Analyst note: The excerpt emphasizes the company's long-term commitment to health and innovation while highlighting diversity and community impact.",candidate_interpretive_signal
JNJ,Johnson & Johnson,Healthcare,2021,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,7761981dbdb76cac1e33fde625ccda9ac095dd921dad3674b5c725ae44609740,799a9c15690121135efbd437a21ae142631e8358d0670c7eff91fd581061dd93,f13998262269afb245de7d3d797d5ec82ab0568e1ab12d9210302c22045f8c11,"and FDA Decision Learn More Share About Johnson & Johnson t Johnson & Johnson, we believe good health is the foundation of vibrant lives, thriving communities and forward progress. That’s why for more than 130 years, we have aimed to keep people well at every age and every stage of life. Today, as the world’s largest and most broadly based healthcare company, we are committed to using our reach and size for good. We strive to improve access and affordability, create healthier communities, and put a healthy mind, body and environment within reach of everyone, everywhere. Every day, our more than 130,000 employees across the world are blending heart, science and ingenuity to profoundly change the trajectory of health for humanity. Our Heritage: 130 Years of Caring The Values That Guide Our Decision-Making Are Spelled Out in Our Credo The Values That Guide Our Decision-Making Are Spelled Out in Our Credo Tell Me More J&J Our Story We’ve been caring for people for more than 130 years. Learn more about the history of our company and our people. Read More Our Leaders & Leadership Approach Management Team Board of Directors Corporate Governance Our Commitment to Our People Diversity Is a Core Part of Our Culture Diversity Is a Core Part of Our Culture Learn More We’ve Championed Women at Work, at Home and Across the World—Since 1886 We’ve Championed Women at Work, at Home and Across the World—Since 1886 Learn About Our Efforts Our Commitment to Innovation We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions Innovation at J&J Stories of Innovation 6 Next Gen Healthcare Innovations Designed to Boost Your Mind, Body and Soul The Johnson & Johnson Under 40 to Watch List: 6 Young Tra ","Themes: Caring, Innovation, Diversity, Health, Community, Commitment  
Tone: Positive, inspirational, focused on values and long-term impact  
Analyst note: The excerpt emphasizes the company's dedication to health, innovation, and diversity, with a strong focus on community and long-term commitment.",candidate_interpretive_signal
JNJ,Johnson & Johnson,Healthcare,2022,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,93d43a3813928b105be8d3d9c27a946d38f7b1ab89a375e6c1c0171685ae04a5,8f3f4dca804386542b31d58ff751ce7e250f1dc2194e6732dcc1e02d378e171c,bc57801223a11556dfd51c14daf56c1a62219f1dceb97bf761e4ee938050f761,"Chrome , Firefox or Safari . Share About Johnson & Johnson t Johnson & Johnson, we believe good health is the foundation of vibrant lives, thriving communities and forward progress. That’s why for more than 130 years, we have aimed to keep people well at every age and every stage of life. Today, as the world’s largest and most broadly based healthcare company, we are committed to using our reach and size for good. We strive to improve access and affordability, create healthier communities, and put a healthy mind, body and environment within reach of everyone, everywhere. Every day, our more than 130,000 employees across the world are blending heart, science and ingenuity to profoundly change the trajectory of health for humanity. Our Heritage: 130 Years of Caring The Values That Guide Our Decision-Making Are Spelled Out in Our Credo The Values That Guide Our Decision-Making Are Spelled Out in Our Credo Tell Me More J&J Our Story We’ve been caring for people for more than 130 years. Learn more about the history of our company and our people. Read More Our Leaders & Leadership Approach Management Team Board of Directors Corporate Governance Our Commitment to Our People Diversity Is a Core Part of Our Culture Diversity Is a Core Part of Our Culture Learn More We’ve Championed Women at Work, at Home and Across the World—Since 1886 We’ve Championed Women at Work, at Home and Across the World—Since 1886 Learn About Our Efforts Our Commitment to Innovation We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions Innovation at J&J Stories of Innovation 6 Next Gen Healthcare Innovations Designed to Boost Your Mind, Body and Soul The Johnson & Johnson Under 40 to Watch List: 6 Young Tra","Themes: Health, Innovation, Diversity, Community, Commitment  
Tone: Official, formal, emphasizing values and long-term commitment  
Analyst note: The excerpt highlights the company's dedication to health and innovation while reinforcing its cultural values and diversity initiatives.",candidate_interpretive_signal
JNJ,Johnson & Johnson,Healthcare,2023,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,8fa8ed835c96f8fa2f2e73c1c87b26abd7f264d0f3054e515d89f94ef5d39668,d4163ad85a5042a11c19ce7020333747af44cd2407752e326e54477cd9eb1ca3,607b06a1c69d20d52f4672cd503a87d05c19c8565bc989f3b54a28a9f9f3068e,"Chrome , Firefox or Safari . Share About Johnson & Johnson t Johnson & Johnson, we believe good health is the foundation of vibrant lives, thriving communities and forward progress. That’s why for more than 135 years, we have aimed to keep people well at every age and every stage of life. Today, as the world’s largest and most diversified healthcare products company, we are committed to using our reach and size for good. We strive to improve access and affordability, create healthier communities, and put a healthy mind, body and environment within reach of everyone, everywhere. Every day, our more than 150,000 employees across the world are blending heart, science and ingenuity to profoundly change the trajectory of health for humanity. Our Heritage: More Than 135 Years of Caring The Values That Guide Our Decision-Making Are Spelled Out in Our Credo The Values That Guide Our Decision-Making Are Spelled Out in Our Credo Put simply, it challenges us to put the needs and well-being of the people we serve first. Tell Me More J&J Our Story We’ve been caring for people for more than 135 years. Learn more about the history of our company and our people. Read More Our Leaders & Leadership Approach Management Team Board of Directors Corporate Governance Our Commitment to Our People Diversity Is a Core Part of Our Culture Diversity Is a Core Part of Our Culture Learn More We’ve Championed Women at Work, at Home and Across the World—Since 1886 We’ve Championed Women at Work, at Home and Across the World—Since 1886 Learn About Our Efforts Our Commitment to Innovation We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions We Help Entrepreneurs Realize Their Dreams of Creating Healthcare Solutions Innovation at J&J Stories of Innovation 6 Next Gen Healthcare Inno","Themes: Good health, healthcare, diversity, innovation, community, commitment to people  
Tone: Positive, authoritative, focused on values and long-term commitment  
Analyst note: The tone emphasizes the company's dedication to health and innovation while highlighting its cultural and social values.",candidate_interpretive_signal
JNJ,Johnson & Johnson,Healthcare,2024,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,4ec030ff6965ce7280999beaa7492bc0af383b977ed87e99ae7edead9b523495,f4ff416aab64b520c942c219d80ab616a0ca3befd9bf2efa9c39d4c07ae6aefd,2b19be336341c36e89e322a6c6ce92a163b359bea14d65f67c28f5e045991636,"Discover J&J At Johnson & Johnson, we believe health is everything. Our strength in healthcare innovation empowers us to build a world where complex diseases are prevented, treated and cured, treatments are smarter and less invasive and solutions are personal. As part of our company’s evolution, we are updating our branding and uniting our Innovative Medicine and MedTech businesses under the Johnson & Johnson name to demonstrate our collective power in healthcare. Our refreshed identity reflects boldness that conveys our ability to tackle the world’s toughest health challenges, while staying true to our heritage of care and humanity. We are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow. We will combine our science and technology with our determination to create a powerful force of care ... and profoundly impact health for humanity. Our leaders Executive Committee Learn more Board of Directors Learn more Our business J&J Innovative Medicine Johnson & Johnson Innovative Medicine is leading where medicine is going. Learn more J&J MedTech Learn more September 27, 2023 Behind Johnson & Johnson’s long history of putting people first For more than 75 years, Johnson & Johnson has been guided by the principles of Our Credo—a mission statement that outlines the company’s values and responsibility to prioritize the needs and well-being of the people it helps serve. Read Our Credo Discover J&J Reports and resources 2022 Health for Humanity Report Learn More 2022 Annual Report Download PDF Code of Business Conduct We believe acting ethically and responsibly is not only the right thing to do, but also the right thing to do for our business. Read more Company structure Learn more about our Innovative Med","Themes: Healthcare innovation, brand unification, health care solutions, ethical responsibility  
Tone: Formal, confident, emphasizing boldness and commitment to healthcare  
Analyst note: The company highlights its commitment to innovation and ethical practices while unifying its healthcare divisions.",candidate_interpretive_signal
JPM,JPMorgan Chase,Financials,2016,no_cdx_capture,skipped_nonusable,,part1-local-llm-v1,,,,,,not_applicable
JPM,JPMorgan Chase,Financials,2017,retrieval_failed,skipped_nonusable,,part1-local-llm-v1,,,,,,not_applicable
JPM,JPMorgan Chase,Financials,2018,no_cdx_capture,skipped_nonusable,,part1-local-llm-v1,,,,,,not_applicable
JPM,JPMorgan Chase,Financials,2019,no_eligible_capture,skipped_nonusable,,part1-local-llm-v1,,,,,,not_applicable
JPM,JPMorgan Chase,Financials,2020,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,09c5d4b48cfb0f2a547bba6a72c372a16e78aee7b402db270011e0303f5ee7ea,76c246cec7959cdaa17868ac84c58725efb3ca8d4a55f6ad90880f71f9f5d061,5917ea88ec480384fdf3542899cd9e230d7e1a4a0b4dc7bb3a47eda232f1f282,"Who We Are In a fast-moving and increasingly complex global economy, our success depends on how faithfully we adhere to our core principles: delivering exceptional client service; acting with integrity and responsibility; and supporting the growth of our employees. Built on Principle JPMorgan Chase (NYSE: JPM) is one of the oldest financial institutions in the United States. With a history dating back over 200 years, here's where we stand today: $2.6T+ client assets under management 100+ global markets 250K+ employees Our Talent, Supporting Our Communities A talent-driven company is by definition a diverse and inclusive one. Though we aim to do better still, we're proud of the workplace we've created. America’s Ideal Employers America’s Ideal Employers Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine World's Most Admired Companies World's Most Admired Companies Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine Top 100 Military Friendly Employers Top 100 Military Friendly Employers Recognized from 2012 through 2015. G.I. Jobs See more awards & recognition Click here to see awards and recognition page. Do The Right Thing Leadership Do The Right Thing Deal directly with problems. Value everyone equally. Own up to your mistakes and learn from them. Meet our leaders Click here to read more. Business Principles Business Principles Certain principles are fundamental to our succes and each of these principles is how we will become the best and most respected bank in the world. Learn More Click here to read about Business Principles. Corporate Governance Corporate Governance We are proud of our long tradition of integrity, honesty and respect. Because that goes a long","Themes: Core Principles, Talent, Community, Leadership, Governance  
Tone: Formal, positive, emphasizing values and achievements  
Analyst note: The excerpt highlights JPMorgan Chase's commitment to core values and corporate responsibility while acknowledging ongoing improvements.",candidate_interpretive_signal
JPM,JPMorgan Chase,Financials,2021,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,2e835d45b266f37a1ba80fb87d1b687c0b58b7c267ff41875e61dda5642963e3,527791d9a430db1ae54f033dc651c96889cbc72edb284a59f3144d47fc9d3ee1,5917ea88ec480384fdf3542899cd9e230d7e1a4a0b4dc7bb3a47eda232f1f282,"Who We Are In a fast-moving and increasingly complex global economy, our success depends on how faithfully we adhere to our core principles: delivering exceptional client service; acting with integrity and responsibility; and supporting the growth of our employees. Built on Principle JPMorgan Chase (NYSE: JPM) is one of the oldest financial institutions in the United States. With a history dating back over 200 years, here's where we stand today: $2.6T+ client assets under management 100+ global markets 250K+ employees Our Talent, Supporting Our Communities A talent-driven company is by definition a diverse and inclusive one. Though we aim to do better still, we're proud of the workplace we've created. America’s Ideal Employers America’s Ideal Employers Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine World's Most Admired Companies World's Most Admired Companies Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine Top 100 Military Friendly Employers Top 100 Military Friendly Employers Recognized from 2012 through 2015. G.I. Jobs See more awards & recognition Click here to see awards and recognition page. Do The Right Thing Leadership Do The Right Thing Deal directly with problems. Value everyone equally. Own up to your mistakes and learn from them. Meet our leaders Click here to read more. Business Principles Business Principles Certain principles are fundamental to our success and each of these principles is how we will become the best and most respected bank in the world. Learn More Click here to read about Business Principles. Corporate Governance Corporate Governance We are proud of our long tradition of integrity, honesty and respect. Because that goes a lon","Themes: Core Principles, Talent, Community, Leadership, Governance  
Tone: Formal, positive, emphasizing values and achievements  
Analyst note: The excerpt highlights JPMorgan Chase's commitment to core values and corporate responsibility while acknowledging ongoing improvements.",candidate_interpretive_signal
JPM,JPMorgan Chase,Financials,2022,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,2e835d45b266f37a1ba80fb87d1b687c0b58b7c267ff41875e61dda5642963e3,4c940aaaa7611a1bd289458038cb53fb6ee1ddcf64237b4053429152bd1c0ab3,5917ea88ec480384fdf3542899cd9e230d7e1a4a0b4dc7bb3a47eda232f1f282,"Who We Are In a fast-moving and increasingly complex global economy, our success depends on how faithfully we adhere to our core principles: delivering exceptional client service; acting with integrity and responsibility; and supporting the growth of our employees. Built on Principle JPMorgan Chase (NYSE: JPM) is one of the oldest financial institutions in the United States. With a history dating back over 200 years, here's where we stand today: $2.6T+ client assets under management 100+ global markets 250K+ employees Our Talent, Supporting Our Communities A talent-driven company is by definition a diverse and inclusive one. Though we aim to do better still, we're proud of the workplace we've created. America’s Ideal Employers America’s Ideal Employers Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine World's Most Admired Companies World's Most Admired Companies Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine Top 100 Military Friendly Employers Top 100 Military Friendly Employers Recognized from 2012 through 2015. G.I. Jobs See more awards & recognition Click here to see awards and recognition page. Do The Right Thing Leadership Do The Right Thing Deal directly with problems. Value everyone equally. Own up to your mistakes and learn from them. Meet our leaders Click here to read more. Business Principles Business Principles Certain principles are fundamental to our success and each of these principles is how we will become the best and most respected bank in the world. Learn More Click here to read about Business Principles. Corporate Governance Corporate Governance We are proud of our long tradition of integrity, honesty and respect. Because that goes a lon","Themes: Core Principles, Talent, Community, Leadership, Governance  
Tone: Formal, positive, emphasizing values and achievements  
Analyst note: The excerpt highlights JPMorgan Chase's commitment to core values and corporate responsibility while acknowledging ongoing improvements.",candidate_interpretive_signal
JPM,JPMorgan Chase,Financials,2023,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,2e835d45b266f37a1ba80fb87d1b687c0b58b7c267ff41875e61dda5642963e3,52aeff5c0d7fb621d531d8b9198b821cfa436ed601621ff1aa02a76aa20dd0e4,5917ea88ec480384fdf3542899cd9e230d7e1a4a0b4dc7bb3a47eda232f1f282,"Who We Are In a fast-moving and increasingly complex global economy, our success depends on how faithfully we adhere to our core principles: delivering exceptional client service; acting with integrity and responsibility; and supporting the growth of our employees. Built on Principle JPMorgan Chase (NYSE: JPM) is one of the oldest financial institutions in the United States. With a history dating back over 200 years, here's where we stand today: $2.6T+ client assets under management 100+ global markets 250K+ employees Our Talent, Supporting Our Communities A talent-driven company is by definition a diverse and inclusive one. Though we aim to do better still, we're proud of the workplace we've created. America’s Ideal Employers America’s Ideal Employers Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine World's Most Admired Companies World's Most Admired Companies Ranked in the top 5 as one of the world’s most attractive employer by business students. Fortune Magazine Top 100 Military Friendly Employers Top 100 Military Friendly Employers Recognized from 2012 through 2015. G.I. Jobs See more awards & recognition Click here to see awards and recognition page. Do The Right Thing Leadership Do The Right Thing Deal directly with problems. Value everyone equally. Own up to your mistakes and learn from them. Meet our leaders Click here to read more. Business Principles Business Principles Certain principles are fundamental to our success and each of these principles is how we will become the best and most respected bank in the world. Learn More Click here to read about Business Principles. Corporate Governance Corporate Governance We are proud of our long tradition of integrity, honesty and respect. Because that goes a lon","Themes: Core Principles, Talent, Community, Leadership, Governance  
Tone: Formal, positive, emphasizing values and achievements  
Analyst note: The excerpt highlights JPMorgan Chase's commitment to core values and corporate responsibility while acknowledging ongoing improvements.",candidate_interpretive_signal
JPM,JPMorgan Chase,Financials,2024,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,d5c8f0546dbee965ff402885d29178163ac7cd3dee4377c3a1aeefb8d9ce817d,84f6855ad228f62d2da4c65c7977ddd461d1372126f0a696fac537674e01ade2,d5921ce771610dc87fa57ad0c89bf4f25c268c0bceef36981e682d41f0c3dadb,"Business principles These four principles are fundamental to our success and guide our efforts within the firm and around the world. See how we do business Our leadership Learn more about the people upholding our values and moving our organization forward. Meet our leadership Our history Discover the history of our firm and how we’re building on our past to shape the future. Explore our timeline Art collection Connecting clients and communities with some of the most inspiring pieces of art from around the world. See our collection Suppliers Building strong relationships with diverse suppliers to serve our clients, shareholders, communities and employees more efficiently. Learn more Governance Our Board of Directors and leaders are building on our legacy of integrity with a strong vision for the future. Learn more FORTUNE names JPMorganChase the 5th Most Admired Company in the World FORTUNE has placed JPMorganChase in the top five of its “World’s Most Admired Companies” list, ranking #5 in 2024 for the second consecutive year. Learn more JPMorganChase named in LinkedIn’s 2024 Top Companies list LinkedIn recognized JPMorganChase as a top employer for career growth in the U.S., U.K., Ireland, India and France. Robin Leopold, Global Head of Human Resources, discussed career paths at JPMorganChase on LinkedIn News’ Get Hired podcast. Learn more JPMorganChase wins 2024 Handshake Early Talent Award and named Tech Transformer For the third consecutive year, JPMorganChase has won a Handshake Early Talent Award for being one of the best companies for today’s youth. The firm also received a special designation as a Tech Transformer for the second year in a row, for being a great place to launch a career in tech. Learn more [...] four principles are fundamental to our success and g","Themes: Business principles, Leadership, History, Art collection, Supplier relationships, Governance, Corporate recognition  
Tone: Formal, professional, emphasizing values and achievements  
Analyst note: The excerpt highlights JPMorgan Chase's commitment to core values, leadership, and corporate recognition while maintaining a structured, professional tone.",candidate_interpretive_signal
LLY,Eli Lilly,Healthcare,2016,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,05fcce7cf956ed0528239c94ecd7b4b33901efe4f7f5aa31072a0f04946dc4f1,a7e150a7f664bcfc4264778a42ec067e561293647c883ef71b42dbb7bbbfbed7,7a3c9b8336d4b12f5964c0b425801fae52151f11108dbf07eb342cd954720531,"Lilly unites caring with discovery to make life better for people around the world. Across the globe, Lilly employees work to discover and bring life-changing medicines to those who need them, improve the understanding and management of disease, and give back to communities through philanthropy and volunteerism. We were founded in 1876 by Colonel Eli Lilly, a man committed to creating high-quality medicines that meet real needs. More than a century later, we are passionate about building on this precedent in our continued pursuit to make life better for individuals, communities, and the world around us. Our heritage and our values are the foundation of our promise to unite caring with discovery to make life better for people around the world. Our mission We make medicines that help people live longer, healthier, more active lives. Our values Integrity, excellence, respect for people Our vision We will make a significant contribution to humanity by improving global health in the 21st century. [...] nging medicines to those who need them, improve the understanding and management of disease, and give back to communities through philanthropy and volunteerism. We were founded in 1876 by Colonel Eli Lilly, a man committed to creating high-quality medicines that meet real needs. More than a century later, we are passionate about building on this precedent in our continued pursuit to make life better for individuals, communities, and the world around us. Our heritage and our values are the foundation of our promise to unite caring with discovery to make life better for people around the world. Our mission We make medicines that help people live longer, healthier, more active lives. Our values Integrity, excellence, respect for people Our vision We will make a significant contri","Themes: Caring, Discovery, Integrity, Excellence, Respect, Philanthropy, Community, Mission, Vision  
Tone: Positive, inspirational, forward-looking, values-driven  
Analyst note: The excerpt emphasizes the company's commitment to both scientific innovation and social responsibility, with a focus on long-term impact and employee values.",candidate_interpretive_signal
LLY,Eli Lilly,Healthcare,2017,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,75c8f0b0e5b3ce75a051b350b79cf6dcc65401edfdecb442504a5547d14f4c5f,994c82df4dc3dfd954a24d74d279856d183fb70f6b2df9e28b28c25113ba01ad,756cec4f1dd5dbd178a3a06f1afd4ab590e97063cba422e2a218cb31011a3f8d,"We were founded in 1876 by Colonel Eli Lilly, a man committed to creating high-quality medicines that met real needs in an era of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 140 years later, we remain committed to his vision through every aspect of our business and the people we serve starting with those who take our medicines, and extending to health care professionals, employees and the communities in which we live. Our promise Lilly unites caring with discovery to make life better for people around the world. Our mission We make medicines that help people live longer, healthier, more active lives. Our vision We will make a significant contribution to humanity by improving global health in the 21st century. Our values Integrity, excellence and respect for people. Three long established core values guide Lilly in all that we do: - Integrity: We conduct our business consistent with all applicable laws and are honest in our dealings with customers, employees, shareholders, partners, suppliers, competitors and the community. - Excellence: We pursue pharmaceutical innovation, provide high quality products and strive to deliver superior business results. - Respect for People: We maintain an environment built on mutual respect, openness and individual integrity. Respect for people includes our concern for all people who touch or are touched by our company: customers, employees, shareholders, partners, suppliers and communities. [...] of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 14","Themes: Integrity, Excellence, Respect for People, Vision, Mission, Values  
Tone: Reflective, inspirational, forward-looking  
Analyst note: The excerpt emphasizes the company's commitment to its founding principles while highlighting its ongoing impact on global health.",candidate_interpretive_signal
LLY,Eli Lilly,Healthcare,2018,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,75c8f0b0e5b3ce75a051b350b79cf6dcc65401edfdecb442504a5547d14f4c5f,cc70ff8bcf37c22ebdee699c14ffbcc94ed2f9f18be7db7e1aff5125db81fdfb,50be420bb53507f64f9876221369beda334b9cfa584b83f91cc676aa3e2ac404,"We were founded in 1876 by Colonel Eli Lilly, a man committed to creating high-quality medicines that met real needs in an era of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 140 years later, we remain committed to his vision through every aspect of our business and the people we serve starting with those who take our medicines, and extending to health care professionals, employees and the communities in which we live. Our promise Lilly unites caring with discovery to make life better for people around the world. Our mission We make medicines that help people live longer, healthier, more active lives. Our vision We will make a significant contribution to humanity by improving global health in the 21st century. Our values Integrity, excellence and respect for people. Three long established core values guide Lilly in all that we do: - Integrity: We conduct our business consistent with all applicable laws and are honest in our dealings with customers, employees, shareholders, partners, suppliers, competitors and the community. - Excellence: We pursue pharmaceutical innovation, provide high quality products and strive to deliver superior business results. - Respect for People: We maintain an environment built on mutual respect, openness and individual integrity. Respect for people includes our concern for all people who touch or are touched by our company: customers, employees, shareholders, partners, suppliers and communities. [...] of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 14","Themes: Integrity, Excellence, Respect for People, Vision, Mission, Values  
Tone: Reflective, inspirational, forward-looking with emphasis on commitment and legacy  
Analyst note: The excerpt emphasizes the company's long-standing commitment to its founding principles while highlighting its ongoing impact on global health.",candidate_interpretive_signal
LLY,Eli Lilly,Healthcare,2019,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,e396dd26335b51c09cd956673d0ce3b591d3df595c6b8d2925ce2dae6f67c5ed,fc255747817b5cde4220b1133bb5dee0e273c4f06dceb248f5edc4be82982c15,93ce703e8a13aeb1b89bdcc2772345f05541907696f82048be576c754c5eae39,"Lilly was founded in 1876 by Colonel Eli Lilly, a man committed to creating high-quality medicines that met real needs in an era of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 140 years later, we remain committed to his vision through every aspect of our business and the people we serve starting with those who take our medicines, and extending to health care professionals, employees and the communities in which we live. Our Purpose Lilly unites caring with discovery to create medicines that make life better for people around the world. Three long established core values guide Lilly in all that we do: - Integrity: We conduct our business consistent with all applicable laws and are honest in our dealings with customers, employees, shareholders, partners, suppliers, competitors and the community. - Excellence: We pursue pharmaceutical innovation, provide high quality products and strive to deliver superior business results. - Respect for People: We maintain an environment built on mutual respect, openness and individual integrity. Respect for people includes our concern for all people who touch or are touched by our company: customers, employees, shareholders, partners, suppliers and communities. [...] of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 140 years later, we remain committed to his vision through every aspect of our business and the people we serve starting with those who take our medicines, and extending to health care professionals, employees and the communities in whi","Themes: Integrity, Excellence, Respect for People  
Tone: Reflective, inspirational, forward-looking  
Analyst note: The excerpt emphasizes the company's commitment to its founding principles while highlighting its ongoing impact on society.",candidate_interpretive_signal
LLY,Eli Lilly,Healthcare,2020,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,e396dd26335b51c09cd956673d0ce3b591d3df595c6b8d2925ce2dae6f67c5ed,40dcd49a0a93573593b5973e8ff4581d67faedd0e126fdf4571be1d2069014d4,93ce703e8a13aeb1b89bdcc2772345f05541907696f82048be576c754c5eae39,"Lilly was founded in 1876 by Colonel Eli Lilly, a man committed to creating high-quality medicines that met real needs in an era of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 140 years later, we remain committed to his vision through every aspect of our business and the people we serve starting with those who take our medicines, and extending to health care professionals, employees and the communities in which we live. Our Purpose Lilly unites caring with discovery to create medicines that make life better for people around the world. Three long established core values guide Lilly in all that we do: - Integrity: We conduct our business consistent with all applicable laws and are honest in our dealings with customers, employees, shareholders, partners, suppliers, competitors and the community. - Excellence: We pursue pharmaceutical innovation, provide high quality products and strive to deliver superior business results. - Respect for People: We maintain an environment built on mutual respect, openness and individual integrity. Respect for people includes our concern for all people who touch or are touched by our company: customers, employees, shareholders, partners, suppliers and communities. [...] of unreliable elixirs peddled by questionable characters. His charge to the generations of employees who have followed was this: “Take what you find here and make it better and better.” More than 140 years later, we remain committed to his vision through every aspect of our business and the people we serve starting with those who take our medicines, and extending to health care professionals, employees and the communities in whi","Themes: Integrity, Excellence, Respect for People  
Tone: Reflective, inspirational, forward-looking  
Analyst note: The excerpt emphasizes the company's commitment to its founding principles while highlighting its ongoing impact on society.",candidate_interpretive_signal
LLY,Eli Lilly,Healthcare,2021,insufficient_substantive_text,skipped_nonusable,,part1-local-llm-v1,47d2a515ef2f05b87d688656286a61e4f743da4b878684c7654969db17711c40,,,,,not_applicable
LLY,Eli Lilly,Healthcare,2022,insufficient_substantive_text,skipped_nonusable,,part1-local-llm-v1,47d2a515ef2f05b87d688656286a61e4f743da4b878684c7654969db17711c40,,,,,not_applicable
LLY,Eli Lilly,Healthcare,2023,insufficient_substantive_text,skipped_nonusable,,part1-local-llm-v1,47d2a515ef2f05b87d688656286a61e4f743da4b878684c7654969db17711c40,,,,,not_applicable
