doc_id,ticker,company_name,sector,year,accession_number,clean_text_sha256,model_name,embedding_dim,normalize_embeddings,representative_text_sha256,embedding_file,embedding_file_sha256
BAC-2021,BAC,Bank of America,Financials,2021,0001193125-21-072547,0b54436d946313bb4ad3631cecac9d066bb7bcbb1323acc5d13314f110cdeb91,sentence-transformers/all-MiniLM-L6-v2,384,True,62e6726076117cd193e3f5632c3a5ffffbee76ca38391ab726aa50c035dd7b07,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BAC-2022,BAC,Bank of America,Financials,2022,0001193125-22-067335,0ceca73c3d6d66c3078c97b7412a80b4f46371d8c31074454394e2f53f93b2d5,sentence-transformers/all-MiniLM-L6-v2,384,True,1b90c0adf7eab1e4014bad030e49f25a3cd981cde7a10ba6dee10fd526ea2374,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BAC-2023,BAC,Bank of America,Financials,2023,0001193125-23-062686,36de9bfb3350f409772203883ea11589f5e40cab429a7851035f0a8080a4bf5b,sentence-transformers/all-MiniLM-L6-v2,384,True,ceadfe28936bd69e1b29ff139a7d19edeb1d98636c392f14a050bc15ae991f4f,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BAC-2024,BAC,Bank of America,Financials,2024,0001193125-24-064529,e8b49111bbe3b3d19bc133a59a3b84428517256360bdc90c7bb505f67a4365c9,sentence-transformers/all-MiniLM-L6-v2,384,True,615d70d9e9ca7a263750f96c77f2f87f3f69f4c6e7828fa5131f32061a76e694,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2016,WFC,Wells Fargo,Financials,2016,0001193125-16-506771,20762f6677d387628bf1c1a95448a555cbf37b3dec9f49dff59c7fac857452ed,sentence-transformers/all-MiniLM-L6-v2,384,True,cb7df53d6df7e5206b37c5f9626bfdf7a91624d43529a453f05e48ac8608a440,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2017,WFC,Wells Fargo,Financials,2017,0001193125-17-083591,50040fa3bf9d77a63041aa8a2f10a7da2f8ae0bd61da7443aed2cc232631646d,sentence-transformers/all-MiniLM-L6-v2,384,True,3001a7b43aacfc256769b878d9a3e97255f37310cc9db123f9e4aede963eda3f,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2018,WFC,Wells Fargo,Financials,2018,0001193125-18-082312,6bd5185abd2d2c541b54493bc798e2ea6d9c57e9e3ce442823982b42de4a17a6,sentence-transformers/all-MiniLM-L6-v2,384,True,636b0bb732a2c787d2d8364505eb92f34b75579777524daf218a0020ec76feee,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2019,WFC,Wells Fargo,Financials,2019,0001193125-19-073314,8693f02e0528c596fe90aa7fcbe4fa2fc757a93590260af9951fed8bfeb91e01,sentence-transformers/all-MiniLM-L6-v2,384,True,1c278d33d3febc8588dc4a2ea164508ae48f27c7e2c5bb7f9c3fd249b5f7bca8,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2020,WFC,Wells Fargo,Financials,2020,0001193125-20-074921,c2ed8707139456ac5afbc4be5ebeaf75307e87fbbd5d4731663ff888e45d6146,sentence-transformers/all-MiniLM-L6-v2,384,True,63f3de8e924887aaf17d602b4bb1e4e9150732294c6b2659da16287a21afbc02,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2021,WFC,Wells Fargo,Financials,2021,0001193125-21-082907,745dfeb2f44a31ce39d408ae2f452f2519c17115f3c74a1aa5a45bc70c51c156,sentence-transformers/all-MiniLM-L6-v2,384,True,d05c6cb93ab86f5075031857ca6fdf21290c11f06b6f44cf573ecd6ba96f5daf,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2022,WFC,Wells Fargo,Financials,2022,0001193125-22-074612,0c1887bd29d65a8782449506d048075b0403a448e56b1e39edefc4408b4d2055,sentence-transformers/all-MiniLM-L6-v2,384,True,9dfae105ad618c97f353dd142c6ddb2692b83e6694cb67cbc2f33a87ebc7fe60,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2023,WFC,Wells Fargo,Financials,2023,0001193125-23-071373,b0f53b2d079c24fb82c229b65637fb335a0f8c99f9e889a8be00efecbae7a9f0,sentence-transformers/all-MiniLM-L6-v2,384,True,3660a16033edb5f4d6ecc21c65d56e3197b7f2bd86a9124ce809e6ea1ad55310,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
WFC-2024,WFC,Wells Fargo,Financials,2024,0000072971-24-000084,4cfc6a845a2bfc1e48a40899a1f51aeafd14cf5b36a92368b0fa6204707348d5,sentence-transformers/all-MiniLM-L6-v2,384,True,0d0278db34714c3ce46b51e7be86efd968f92e7801e05317b0f85008e17ad1c0,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2016,GS,Goldman Sachs,Financials,2016,0001193125-16-534905,3cec45b6fc5f569c753fa10e01afc999b98e592a30b6a13b15c629c6c10f47d1,sentence-transformers/all-MiniLM-L6-v2,384,True,2c9ff620ac6c36acaf460e91934ac68080d7c5532001996fabf044dd38cb30e6,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2017,GS,Goldman Sachs,Financials,2017,0001193125-17-086538,9216c37934dab437d6a0ebf9d2658871ddcf1efa7efb9e6b64b963c5c358b650,sentence-transformers/all-MiniLM-L6-v2,384,True,0fc4c13cdcb2772ab7249520052828576716968926a64c15bfacaccfe6e40768,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2018,GS,Goldman Sachs,Financials,2018,0001193125-18-093157,8d72c9044a4c68f3f049e0ef86985435d30e1eb6336ae7ec5e95d865fd33c596,sentence-transformers/all-MiniLM-L6-v2,384,True,63d69482f8c341f8c66d48748d6cde8cf7bb2593040c50864640397f4aef8ca7,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2019,GS,Goldman Sachs,Financials,2019,0001193125-19-082951,347aa72e359a802ea71da819535eadf6bce9f15186999274094eebed459a78ff,sentence-transformers/all-MiniLM-L6-v2,384,True,15a5bc76044df1c835624878bfeade8244dc37f872e025a221ce1b0dc0473247,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2020,GS,Goldman Sachs,Financials,2020,0001193125-20-080718,7aa695e62c02356740047c42c8b7d8b4e312becf4b1c2193d3bef347b27cfb30,sentence-transformers/all-MiniLM-L6-v2,384,True,2d6d7ca56665351c2987dabe050da0972d67925c9b2423204a19a03ababbfd60,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2021,GS,Goldman Sachs,Financials,2021,0001193125-21-087020,aacadd2b24a0d2b78f7704623b80c937f39a76de08998269b94adbc04a42d878,sentence-transformers/all-MiniLM-L6-v2,384,True,da6d6afb0b5a403001e52872c786fa56867f92a9191ae89cfda85700927b2859,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2022,GS,Goldman Sachs,Financials,2022,0001193125-22-079120,cc17744da76958314419c7f34c55a30e7995650257db5dbd5fed59071afa673a,sentence-transformers/all-MiniLM-L6-v2,384,True,caebe44aa4efe649e5e0448a02a033be2315a4945f5f62aadafd103f67055b99,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2023,GS,Goldman Sachs,Financials,2023,0001193125-23-073347,bd0d3d7f5494767a5607ae4c46d672c57bd9c778dbb86f75e249a3bb1f7fd404,sentence-transformers/all-MiniLM-L6-v2,384,True,cdc851ed29285faffd195b64cee638d06651b2628c54e1bc568e8c9a43ce14a2,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
GS-2024,GS,Goldman Sachs,Financials,2024,0001193125-24-068743,0ad0b1a86b119b1bb9184736dca21a6e85a97527323d22fffea2e90092259153,sentence-transformers/all-MiniLM-L6-v2,384,True,7b61b800336d60d0c1fd9edbc449c325008f23854d674ff9380e73d940f60d72,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2016,MS,Morgan Stanley,Financials,2016,0001206774-16-005286,7c904b1984aab1d3de7be41b8659c757d7290f6c1cba8ed4fec6a8311516c91a,sentence-transformers/all-MiniLM-L6-v2,384,True,5ceac4f317428211467b66792b91509f93c0ccf833ace385375ac27b8f563357,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2017,MS,Morgan Stanley,Financials,2017,0001206774-17-001114,a53b0c8009c4bdf461593cc11a8a6be72eea843c0d289cdcff1139074ab3f63f,sentence-transformers/all-MiniLM-L6-v2,384,True,84983776aa8c95ce424dfef1348096c766892f53ed9bf55e0a6a58091e67812a,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2018,MS,Morgan Stanley,Financials,2018,0001193125-18-109962,f0bba52f4780d35e04fb00d8a8fedc8ed375f7fff10921f1b06c55af9201e2a8,sentence-transformers/all-MiniLM-L6-v2,384,True,223247d5f4ea440a97d0949bb1962e6b2ae15af1868903628d5b8ab3d68b8816,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2019,MS,Morgan Stanley,Financials,2019,0001193125-19-099179,a3ba9862ae5978ce8622b9b0ab9bfbd6cbc3b0b8ccc22bb2efad6152be64c943,sentence-transformers/all-MiniLM-L6-v2,384,True,9d339ac9781506d8d4e8fce258031657bc66fdbe14c134c5bac9aaeb55d61ed6,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2020,MS,Morgan Stanley,Financials,2020,0001193125-20-098079,af2efd5bf0f9a08a73907768efd5ad03783803f687f553ed5d83ce7d8952efe8,sentence-transformers/all-MiniLM-L6-v2,384,True,0a6f612dbc6ee3469d220dd8fbc24eacf0016bb7a1ab89fcce8f73de560a6020,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2021,MS,Morgan Stanley,Financials,2021,0001140361-21-011226,8b7c8f3666e4ebb2d26045093b2c9bd725b99c9d10f0db43f8224b9fc95b98a7,sentence-transformers/all-MiniLM-L6-v2,384,True,21204115c4d0211f3afb12eca3cb963fb6a8a072768e276777b08ab89fd7efa5,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2022,MS,Morgan Stanley,Financials,2022,0001140361-22-013794,9d82c8fe6460866dbf82b051e43f67864fd723e9e95d51b9bdb5cf16c93f8f3d,sentence-transformers/all-MiniLM-L6-v2,384,True,2fc8bdddefe9a65f3ab924cc689f06cbef9bb4398174b223a7604fab2f45564c,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2023,MS,Morgan Stanley,Financials,2023,0001140361-23-016930,0964c7dbcaada502334f3c5886fca273d6f294867799549858b92bccdb0642e2,sentence-transformers/all-MiniLM-L6-v2,384,True,8d43a1a28776aed75024bbed9503f7917e3d6c94d2c5efd031bae527ada71c86,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MS-2024,MS,Morgan Stanley,Financials,2024,0001140361-24-018302,3add67cacf7c6381a85c0d56d3144e50ce3b60772f005aa30de9ca537066deef,sentence-transformers/all-MiniLM-L6-v2,384,True,cb1d3dd060805e456c439258a7f6a7a3c14d4e5d5c5cfb709b05a6ced6e17f56,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2016,SCHW,Charles Schwab,Financials,2016,0001193125-16-523055,93191fbdc6c00ed0d6ce863484c893c22d0440b8c4db7efae44b81cdad0216ee,sentence-transformers/all-MiniLM-L6-v2,384,True,81153379bc26399ebaffcc0d2d13f7ce6d57ceec020b811d34f6aa8d830a5d55,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2017,SCHW,Charles Schwab,Financials,2017,0001193125-17-103408,b62da4fff63d1193ffe3dfdd1e0f55f8cde982a758a98d54a28da41319a27a62,sentence-transformers/all-MiniLM-L6-v2,384,True,e19d0ea5bf4b9ecbe2f46b17557a4b4fabbbbe99d5ea16ea41a8d6f1711bbecf,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2018,SCHW,Charles Schwab,Financials,2018,0001193125-18-103068,f0561e848af3cba8cfbd208c1b332454265943158987fc286b65cf9f0d27b24e,sentence-transformers/all-MiniLM-L6-v2,384,True,aaf15fe8472eb5cd0f9cf4db9bd88f0fcc255427a9c714eb2dbd418c9de5d217,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2019,SCHW,Charles Schwab,Financials,2019,0001193125-19-092204,b23349e3d0857d90200834d6c04c2e1708758c1e986e7c7fc13de2564a8bd651,sentence-transformers/all-MiniLM-L6-v2,384,True,0ddc5c944b0979cc92957943d6b4227fcb04a76593b0a349af5d02db20bfd63d,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2020,SCHW,Charles Schwab,Financials,2020,0001193125-20-092483,71fccbad34d1b6b14d5caef30e4473c91fd23a729e61fa58dc3b83703a0dd7c7,sentence-transformers/all-MiniLM-L6-v2,384,True,c126329c2b2e134642b99762f68f0e2626f5a8924a5b58858946785c112f0fbe,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2021,SCHW,Charles Schwab,Financials,2021,0001193125-21-104906,15db1ba8cd9cb0482a2acacf0725074953fd7c85cd7245ccc1518da8b77dccf5,sentence-transformers/all-MiniLM-L6-v2,384,True,411c3206b1edd0b9a7fdc177a189eb7e15b1dd7f576ac0a2b16ad854025b7f39,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2022,SCHW,Charles Schwab,Financials,2022,0001193125-22-093320,1275b8369f1d6290733ebe049363db117301ceed78b52e24ead997218aacf61d,sentence-transformers/all-MiniLM-L6-v2,384,True,293d995a6e3e9652b22f5dffc46b12579302739d85888491a2ffc9b0ac5df5a2,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2023,SCHW,Charles Schwab,Financials,2023,0001193125-23-086655,5b0ed700d2d623595fa284339556fef109e15701776f8502ee9ed6332319596b,sentence-transformers/all-MiniLM-L6-v2,384,True,092a735cece4ba56b20bf5b45984f4c286a221f6c6e20a27942a2287388a2fc2,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
SCHW-2024,SCHW,Charles Schwab,Financials,2024,0001193125-24-087883,c75810849e0ed3c3fc6375384908750692c72815beb16c853c89cc90d543baf0,sentence-transformers/all-MiniLM-L6-v2,384,True,9869e713983ad829bc05e7286c892ecc7f8816ef5bd267a36c7d2ac1e4f56ac7,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2016,AXP,American Express,Financials,2016,0001206774-16-005032,c509c79217eaad844252e289ef92b438e87c262b860244d6c67ccf1022e1de62,sentence-transformers/all-MiniLM-L6-v2,384,True,5bcb52fa7b7f564700a1981a0f364d8222351d350a5603946495afb75fd90cbe,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2017,AXP,American Express,Financials,2017,0001206774-17-000900,303fdb4d54c3a16c837ae329f7888150b08773c382ee965225f622dd98753d00,sentence-transformers/all-MiniLM-L6-v2,384,True,49ad5cc989a16d49d1ee07794cbc440fbbab82ca51a841cfa008d2ae5fee24e0,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2018,AXP,American Express,Financials,2018,0001206774-18-000866,aa8806b53ed26dd7eddc105f6da167225454dcc960f56ddf33cb51b315400ebd,sentence-transformers/all-MiniLM-L6-v2,384,True,43d11dd0a19ce3b4eaeb828a7cce2f03b3d7fb164b6041c911d23da152a44e21,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2019,AXP,American Express,Financials,2019,0001206774-19-000869,9beeb1a6896bda658e3f4bd5996516f6bfa65d7f4278fa9f35fefba09a075c80,sentence-transformers/all-MiniLM-L6-v2,384,True,8fdfaca645ee760c2032b30ef63cbdb841db36580c5981fb51d955ecf5fe6876,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2020,AXP,American Express,Financials,2020,0001193125-20-083487,899cd397e3e8b56179681344ba39f807e81fd4d2e8736246fe80528ecc705eb5,sentence-transformers/all-MiniLM-L6-v2,384,True,3e6129a708316bb7ae64dbb4aa5ac93fdf116f7f2fcc9b7b4d1cb3d04c16252e,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2021,AXP,American Express,Financials,2021,0001193125-21-087284,362b8a2bb279beb007e1309a86827b447d7a86433c1e12ff770655794fbc9985,sentence-transformers/all-MiniLM-L6-v2,384,True,d7a27e38762700bc6bf04320b8e3973d38e488387cd4c098b7bb51fef60aa289,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2022,AXP,American Express,Financials,2022,0001193125-22-079264,9a6f2540ad3b32c2e05244c364a27a114158d1091a6138bba27d20767e5b3fea,sentence-transformers/all-MiniLM-L6-v2,384,True,e4bfcd5caa48c2cfca532f4d8410aad1daf3ec6655d6152f2d4bd089f302f101,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2023,AXP,American Express,Financials,2023,0001193125-23-073923,cf71dae782e057f86b70ac8ca7f3533e08b567ec375fcab474f6ec251a469b25,sentence-transformers/all-MiniLM-L6-v2,384,True,c8f824de773434deda1e7561d1726a255dbadba93ebfe2db7340c33571d8ef75,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AXP-2024,AXP,American Express,Financials,2024,0001193125-24-068837,eaf0373d09b65432f8bd9836e7845e852fda43fd5e42fb986d52c1a723fbafee,sentence-transformers/all-MiniLM-L6-v2,384,True,1663a3944cca15b7d50bbb859fccf23b6c6cd6de9ff97b41b750c2a6a6bd6e39,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2016,C,Citigroup,Financials,2016,0001206774-16-004949,f0926eacbc16b3e58fbc3ce4726d15cb2adf46f1c1b0269d0f6505ac8e2007bb,sentence-transformers/all-MiniLM-L6-v2,384,True,e2b253a955fddcc13745e06db7d55ce63b07bbd53806ed42e7b221979792a783,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2017,C,Citigroup,Financials,2017,0001206774-17-000828,066b11e0a96c757a7190e0c4c9bb78d2b474241bff155c742523337b2938a9d7,sentence-transformers/all-MiniLM-L6-v2,384,True,e87316dd05d5e9d1615151ab97b34797118c01077dea20b827c9e1cadaf0ba4d,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2018,C,Citigroup,Financials,2018,0001206774-18-000792,1014968c0f9cb2c087b30928c016e678f0983f92508a0cb00ca86988d5bf9210,sentence-transformers/all-MiniLM-L6-v2,384,True,b376fb4204209b0ef05054f79b6c2aab4389c346b913f85f842a67b14d9373d7,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2019,C,Citigroup,Financials,2019,0001206774-19-000719,47b8c4eb8eff6dc720c18555986e28275c3ce4e483ba500ed2ca3e3af9f5ad57,sentence-transformers/all-MiniLM-L6-v2,384,True,3f54722e29520136a0eb82a59f6e59fde52683e69104aa5e5e4f1f958b4a5f4b,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2020,C,Citigroup,Financials,2020,0001206774-20-000777,8ed67e21fc5c33ef8ec7f6e547e3e46efb138a44cbf1453e0cce02acbacdee87,sentence-transformers/all-MiniLM-L6-v2,384,True,1858b257e3d0af3f4feb11ccfb3a2dea95b4228a9e45cd1bb5044b7045398239,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2021,C,Citigroup,Financials,2021,0001206774-21-000735,4982b0ea366139f3f297a6d7346b437049ff866e22a05f7a187cdf0bc499f07f,sentence-transformers/all-MiniLM-L6-v2,384,True,55729d59a3aeb571b4de90c95099912cb20e29416a40dcbd78e05fd346aa0f66,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
C-2022,C,Citigroup,Financials,2022,0001206774-22-000697,95f068b46197f5866a2611260019df4cede5dcdb617cac0f370e23e352278487,sentence-transformers/all-MiniLM-L6-v2,384,True,82b19f5f7c430dff8b20772b744c0780bb8175588c6b11ad69a5410f316a351f,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
